date,1. open,2. high,3. low,4. close,5. volume
2021-01-11 14:00:00,218.28,218.53,217.51,217.79,1229080.0
2021-01-11 13:00:00,218.12,218.55,217.88,218.2601,1422160.0
2021-01-11 12:00:00,218.38,218.5623,217.44,218.11,1793417.0
2021-01-11 11:00:00,217.425,218.91,217.0,218.361,2921557.0
2021-01-11 10:00:00,217.93,218.65,216.73,217.43,3310749.0
2021-01-11 09:00:00,218.88,218.88,217.53,217.7,59474.0
2021-01-11 08:00:00,218.71,219.0,218.3,218.75,35454.0
2021-01-11 07:00:00,218.71,218.76,218.71,218.73,848.0
2021-01-11 06:00:00,219.13,219.13,218.97,219.0,2165.0
2021-01-11 05:00:00,218.8,219.6,218.6,219.51,3537.0
2021-01-08 20:00:00,219.8,219.8,219.62,219.63,2375.0
2021-01-08 19:00:00,219.72,219.95,219.72,219.8,4908.0
2021-01-08 18:00:00,219.85,220.06,219.85,219.95,10372.0
2021-01-08 17:00:00,219.62,220.05,219.4249,220.04,1318708.0
